regulation_id,target_slug,target,kind,latin
14723,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14724,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14724,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14725,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14725,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14726,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14726,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14727,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14727,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14728,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14728,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14729,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14729,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14730,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14730,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14731,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14731,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14732,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14732,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14733,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14733,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14734,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14734,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14735,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14735,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14736,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14736,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14737,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14737,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14738,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14738,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14739,regulyator-immunitet-i-ustoychivost,регулятор: иммунитет и устойчивость,регулятор,
14739,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14740,regulyator-dekorativnost-i-tsvetenie,регулятор: декоративность и цветение,регулятор,
14740,regulyator-protiv-poleganiya,регулятор: против полегания,регулятор,
14740,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14741,regulyator-dekorativnost-i-tsvetenie,регулятор: декоративность и цветение,регулятор,
14741,regulyator-protiv-poleganiya,регулятор: против полегания,регулятор,
14741,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14742,regulyator-dekorativnost-i-tsvetenie,регулятор: декоративность и цветение,регулятор,
14742,regulyator-protiv-poleganiya,регулятор: против полегания,регулятор,
14742,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14743,regulyator-dekorativnost-i-tsvetenie,регулятор: декоративность и цветение,регулятор,
14743,regulyator-protiv-poleganiya,регулятор: против полегания,регулятор,
14743,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14744,regulyator-dekorativnost-i-tsvetenie,регулятор: декоративность и цветение,регулятор,
14744,regulyator-protiv-poleganiya,регулятор: против полегания,регулятор,
14744,regulyator-rost-i-urozhay,регулятор: рост и урожай,регулятор,
14745,regulyator-dekorativnost-i-tsvetenie,регулятор: декоративность и цветение,регулятор,
14745,regulyator-protiv-poleganiya,регулятор: против полегания,регулятор,
